Tag category,Tag field
T1rho,ID
T1rho,Assembly_atom_ID
T1rho,Entity_assembly_ID
T1rho,Entity_ID
T1rho,Comp_index_ID
T1rho,Seq_ID
T1rho,Comp_ID
T1rho,Atom_ID
T1rho,Atom_type
T1rho,Atom_isotope_number
T1rho,T1rho_val
T1rho,T1rho_val_err
T1rho,Rex_val
T1rho,Rex_val_err
T1rho,Resonance_ID
T1rho,Auth_entity_assembly_ID
T1rho,Auth_seq_ID
T1rho,Auth_comp_ID
T1rho,Auth_atom_ID
T1rho,Sf_ID
T1rho,Entry_ID
T1rho,Heteronucl_T1rho_list_ID
Heteronucl_T2_list,Sf_category
Heteronucl_T2_list,Sf_framecode
Heteronucl_T2_list,Entry_ID
Heteronucl_T2_list,Sf_ID
Heteronucl_T2_list,ID
Heteronucl_T2_list,Data_file_name
Heteronucl_T2_list,Sample_condition_list_ID
Heteronucl_T2_list,Sample_condition_list_label
Heteronucl_T2_list,Temp_calibration_method
Heteronucl_T2_list,Temp_control_method
Heteronucl_T2_list,Spectrometer_frequency_1H
Heteronucl_T2_list,T2_coherence_type
Heteronucl_T2_list,T2_val_units
Heteronucl_T2_list,Rex_units
Heteronucl_T2_list,Details
Heteronucl_T2_list,Text_data_format
Heteronucl_T2_list,Text_data
Heteronucl_T2_experiment,Experiment_ID
Heteronucl_T2_experiment,Experiment_name
Heteronucl_T2_experiment,Sample_ID
Heteronucl_T2_experiment,Sample_label
Heteronucl_T2_experiment,Sample_state
Heteronucl_T2_experiment,Sf_ID
Heteronucl_T2_experiment,Entry_ID
Heteronucl_T2_experiment,Heteronucl_T2_list_ID
Heteronucl_T2_software,Software_ID
Heteronucl_T2_software,Software_label
Heteronucl_T2_software,Method_ID
Heteronucl_T2_software,Method_label
Heteronucl_T2_software,Sf_ID
Heteronucl_T2_software,Entry_ID
Heteronucl_T2_software,Heteronucl_T2_list_ID
T2,ID
T2,Assembly_atom_ID
T2,Entity_assembly_ID
T2,Entity_ID
T2,Comp_index_ID
T2,Seq_ID
T2,Comp_ID
T2,Atom_ID
T2,Atom_type
T2,Atom_isotope_number
T2,T2_val
T2,T2_val_err
T2,Rex_val
T2,Rex_err
T2,Resonance_ID
T2,Auth_entity_assembly_ID
T2,Auth_seq_ID
T2,Auth_comp_ID
T2,Auth_atom_ID
T2,Sf_ID
T2,Entry_ID
T2,Heteronucl_T2_list_ID
Theoretical_heteronucl_T2_list,Sf_category
Theoretical_heteronucl_T2_list,Sf_framecode
Theoretical_heteronucl_T2_list,Entry_ID
Theoretical_heteronucl_T2_list,Sf_ID
Theoretical_heteronucl_T2_list,ID
Theoretical_heteronucl_T2_list,Data_file_name
Theoretical_heteronucl_T2_list,Sample_condition_list_ID
Theoretical_heteronucl_T2_list,Sample_condition_list_label
Theoretical_heteronucl_T2_list,Temp_calibration_method
Theoretical_heteronucl_T2_list,Temp_control_method
Theoretical_heteronucl_T2_list,Spectrometer_frequency_1H
Theoretical_heteronucl_T2_list,T2_coherence_type
Theoretical_heteronucl_T2_list,T2_val_units
Theoretical_heteronucl_T2_list,Rex_units
Theoretical_heteronucl_T2_list,Details
Theoretical_heteronucl_T2_list,Text_data_format
Theoretical_heteronucl_T2_list,Text_data
Theoretical_heteronucl_T2_experiment,Experiment_ID
Theoretical_heteronucl_T2_experiment,Experiment_name
Theoretical_heteronucl_T2_experiment,Sample_ID
Theoretical_heteronucl_T2_experiment,Sample_label
Theoretical_heteronucl_T2_experiment,Sample_state
Theoretical_heteronucl_T2_experiment,Sf_ID
Theoretical_heteronucl_T2_experiment,Entry_ID
Theoretical_heteronucl_T2_experiment,Theoretical_Heteronucl_T2_list_ID
Theoretical_heteronucl_T2_software,Software_ID
Theoretical_heteronucl_T2_software,Software_label
Theoretical_heteronucl_T2_software,Method_ID
Theoretical_heteronucl_T2_software,Method_label
Theoretical_heteronucl_T2_software,Sf_ID
Theoretical_heteronucl_T2_software,Entry_ID
Theoretical_heteronucl_T2_software,Theoretical_heteronucl_T2_list_ID
Theoretical_T2,ID
Theoretical_T2,Assembly_atom_ID
Theoretical_T2,Entity_assembly_ID
Theoretical_T2,Entity_ID
Theoretical_T2,Comp_index_ID
Theoretical_T2,Seq_ID
Theoretical_T2,Comp_ID
Theoretical_T2,Atom_ID
Theoretical_T2,Atom_type
Theoretical_T2,Atom_isotope_number
Theoretical_T2,T2_val
Theoretical_T2,T2_val_err
Theoretical_T2,Rex_val
Theoretical_T2,Rex_err
Theoretical_T2,Resonance_ID
Theoretical_T2,Auth_entity_assembly_ID
Theoretical_T2,Auth_seq_ID
Theoretical_T2,Auth_comp_ID
Theoretical_T2,Auth_atom_ID
Theoretical_T2,Sf_ID
Theoretical_T2,Entry_ID
Theoretical_T2,Theoretical_heteronucl_T2_list_ID
Auto_relaxation_list,Sf_category
Auto_relaxation_list,Sf_framecode
Auto_relaxation_list,Entry_ID
Auto_relaxation_list,Sf_ID
Auto_relaxation_list,ID
Auto_relaxation_list,Data_file_name
Auto_relaxation_list,Sample_condition_list_ID
Auto_relaxation_list,Sample_condition_list_label
Auto_relaxation_list,Temp_calibration_method
Auto_relaxation_list,Temp_control_method
Auto_relaxation_list,Spectrometer_frequency_1H
Auto_relaxation_list,Exact_field_strength
Auto_relaxation_list,Common_relaxation_type_name
Auto_relaxation_list,Relaxation_coherence_type
Auto_relaxation_list,Relaxation_val_units
Auto_relaxation_list,Rex_units
Auto_relaxation_list,Rex_field_strength
Auto_relaxation_list,Details
Auto_relaxation_list,Text_data_format
Auto_relaxation_list,Text_data
Auto_relaxation_experiment,Experiment_ID
Auto_relaxation_experiment,Experiment_name
Auto_relaxation_experiment,Sample_ID
Auto_relaxation_experiment,Sample_label
Auto_relaxation_experiment,Sample_state
Auto_relaxation_experiment,Sf_ID
Auto_relaxation_experiment,Entry_ID
Auto_relaxation_experiment,Auto_relaxation_list_ID
Auto_relaxation_software,Software_ID
Auto_relaxation_software,Software_label
Auto_relaxation_software,Method_ID
Auto_relaxation_software,Method_label
Auto_relaxation_software,Sf_ID
Auto_relaxation_software,Entry_ID
Auto_relaxation_software,Auto_relaxation_list_ID
Auto_relaxation,ID
Auto_relaxation,Assembly_ID
Auto_relaxation,Assembly_atom_ID
Auto_relaxation,Entity_assembly_ID
Auto_relaxation,Entity_ID
Auto_relaxation,Comp_index_ID
Auto_relaxation,Seq_ID
Auto_relaxation,Comp_ID
Auto_relaxation,Atom_ID
Auto_relaxation,Atom_type
Auto_relaxation,Atom_isotope_number
Auto_relaxation,Auto_relaxation_val
Auto_relaxation,Auto_relaxation_val_err
Auto_relaxation,Rex_val
Auto_relaxation,Rex_val_err
Auto_relaxation,Resonance_ID
Auto_relaxation,Auth_entity_assembly_ID
Auto_relaxation,Auth_seq_ID
Auto_relaxation,Auth_comp_ID
Auto_relaxation,Auth_atom_ID
Auto_relaxation,Sf_ID
Auto_relaxation,Entry_ID
Auto_relaxation,Auto_relaxation_list_ID
Theoretical_auto_relaxation_list,Sf_category
Theoretical_auto_relaxation_list,Sf_framecode
Theoretical_auto_relaxation_list,Entry_ID
Theoretical_auto_relaxation_list,Sf_ID
Theoretical_auto_relaxation_list,ID
Theoretical_auto_relaxation_list,Data_file_name
Theoretical_auto_relaxation_list,Sample_condition_list_ID
Theoretical_auto_relaxation_list,Sample_condition_list_label
Theoretical_auto_relaxation_list,Temp_calibration_method
Theoretical_auto_relaxation_list,Temp_control_method
Theoretical_auto_relaxation_list,Spectrometer_frequency_1H
Theoretical_auto_relaxation_list,Exact_field_strength
Theoretical_auto_relaxation_list,Common_relaxation_type_name
Theoretical_auto_relaxation_list,Relaxation_coherence_type
Theoretical_auto_relaxation_list,Relaxation_val_units
Theoretical_auto_relaxation_list,Rex_units
Theoretical_auto_relaxation_list,Rex_field_strength
Theoretical_auto_relaxation_list,Details
Theoretical_auto_relaxation_list,Text_data_format
Theoretical_auto_relaxation_list,Text_data
Theoretical_auto_relaxation_experiment,Experiment_ID
Theoretical_auto_relaxation_experiment,Experiment_name
Theoretical_auto_relaxation_experiment,Sample_ID
Theoretical_auto_relaxation_experiment,Sample_label
Theoretical_auto_relaxation_experiment,Sample_state
Theoretical_auto_relaxation_experiment,Sf_ID
Theoretical_auto_relaxation_experiment,Entry_ID
Theoretical_auto_relaxation_experiment,Theoretical_auto_relaxation_list_ID
Theoretical_auto_relaxation_software,Software_ID
Theoretical_auto_relaxation_software,Software_label
Theoretical_auto_relaxation_software,Method_ID
Theoretical_auto_relaxation_software,Method_label
Theoretical_auto_relaxation_software,Sf_ID
Theoretical_auto_relaxation_software,Entry_ID
Theoretical_auto_relaxation_software,Theoretical_auto_relaxation_list_ID
Theoretical_auto_relaxation,ID
Theoretical_auto_relaxation,Assembly_ID
Theoretical_auto_relaxation,Assembly_atom_ID
Theoretical_auto_relaxation,Entity_assembly_ID
Theoretical_auto_relaxation,Entity_ID
Theoretical_auto_relaxation,Comp_index_ID
Theoretical_auto_relaxation,Seq_ID
Theoretical_auto_relaxation,Comp_ID
Theoretical_auto_relaxation,Atom_ID
Theoretical_auto_relaxation,Atom_type
Theoretical_auto_relaxation,Atom_isotope_number
Theoretical_auto_relaxation,Auto_relaxation_val
Theoretical_auto_relaxation,Auto_relaxation_val_err
Theoretical_auto_relaxation,Rex_val
Theoretical_auto_relaxation,Rex_val_err
Theoretical_auto_relaxation,Resonance_ID
Theoretical_auto_relaxation,Auth_entity_assembly_ID
Theoretical_auto_relaxation,Auth_seq_ID
Theoretical_auto_relaxation,Auth_comp_ID
Theoretical_auto_relaxation,Auth_atom_ID
Theoretical_auto_relaxation,Sf_ID
Theoretical_auto_relaxation,Entry_ID
Theoretical_auto_relaxation,Theoretical_auto_relaxation_list_ID
Dipole_dipole_relax_list,Sf_category
Dipole_dipole_relax_list,Sf_framecode
Dipole_dipole_relax_list,Entry_ID
Dipole_dipole_relax_list,Sf_ID
Dipole_dipole_relax_list,ID
Dipole_dipole_relax_list,Data_file_name
Dipole_dipole_relax_list,Sample_condition_list_ID
Dipole_dipole_relax_list,Sample_condition_list_label
Dipole_dipole_relax_list,Spectrometer_frequency_1H
Dipole_dipole_relax_list,Val_units
Dipole_dipole_relax_list,Details
Dipole_dipole_relax_list,Text_data_format
Dipole_dipole_relax_list,Text_data
Dipole_dipole_relax_experiment,Experiment_ID
Dipole_dipole_relax_experiment,Experiment_name
Dipole_dipole_relax_experiment,Sample_ID
Dipole_dipole_relax_experiment,Sample_label
Dipole_dipole_relax_experiment,Sample_state
Dipole_dipole_relax_experiment,Sf_ID
Dipole_dipole_relax_experiment,Entry_ID
Dipole_dipole_relax_experiment,Dipole_dipole_relax_list_ID
Dipole_dipole_relax_software,Software_ID
Dipole_dipole_relax_software,Software_label
Dipole_dipole_relax_software,Method_ID
Dipole_dipole_relax_software,Method_label
Dipole_dipole_relax_software,Sf_ID
Dipole_dipole_relax_software,Entry_ID
Dipole_dipole_relax_software,Dipole_dipole_relax_list_ID
Dipole_dipole_relax,ID
Dipole_dipole_relax,Assembly_atom_ID_1
Dipole_dipole_relax,Entity_assembly_ID_1
Dipole_dipole_relax,Entity_ID_1
Dipole_dipole_relax,Comp_index_ID_1
Dipole_dipole_relax,Seq_ID_1
Dipole_dipole_relax,Comp_ID_1
Dipole_dipole_relax,Atom_ID_1
Dipole_dipole_relax,Atom_type_1
Dipole_dipole_relax,Atom_isotope_number_1
Dipole_dipole_relax,Assembly_atom_ID_2
Dipole_dipole_relax,Entity_assembly_ID_2
Dipole_dipole_relax,Entity_ID_2
Dipole_dipole_relax,Comp_index_ID_2
Dipole_dipole_relax,Seq_ID_2
Dipole_dipole_relax,Comp_ID_2
Dipole_dipole_relax,Atom_ID_2
Dipole_dipole_relax,Atom_type_2
Dipole_dipole_relax,Atom_isotope_number_2
Dipole_dipole_relax,Val
Dipole_dipole_relax,Val_err
Dipole_dipole_relax,Resonance_ID_1
Dipole_dipole_relax,Resonance_ID_2
Dipole_dipole_relax,Auth_entity_assembly_ID_1
Dipole_dipole_relax,Auth_seq_ID_1
Dipole_dipole_relax,Auth_comp_ID_1
Dipole_dipole_relax,Auth_atom_ID_1
Dipole_dipole_relax,Auth_entity_assembly_ID_2
Dipole_dipole_relax,Auth_seq_ID_2
Dipole_dipole_relax,Auth_comp_ID_2
Dipole_dipole_relax,Auth_atom_ID_2
Dipole_dipole_relax,Sf_ID
Dipole_dipole_relax,Entry_ID
Dipole_dipole_relax,Dipole_dipole_relax_list_ID
Cross_correlation_DD_list,Sf_category
Cross_correlation_DD_list,Sf_framecode
Cross_correlation_DD_list,Entry_ID
Cross_correlation_DD_list,Sf_ID
Cross_correlation_DD_list,ID
Cross_correlation_DD_list,Data_file_name
Cross_correlation_DD_list,Sample_condition_list_ID
Cross_correlation_DD_list,Sample_condition_list_label
Cross_correlation_DD_list,Spectrometer_frequency_1H
Cross_correlation_DD_list,Val_units
Cross_correlation_DD_list,Details
Cross_correlation_DD_list,Text_data_format
Cross_correlation_DD_list,Text_data
Cross_correlation_DD_experiment,Experiment_ID
Cross_correlation_DD_experiment,Experiment_name
Cross_correlation_DD_experiment,Sample_ID
Cross_correlation_DD_experiment,Sample_label
Cross_correlation_DD_experiment,Sample_state
Cross_correlation_DD_experiment,Sf_ID
Cross_correlation_DD_experiment,Entry_ID
Cross_correlation_DD_experiment,Cross_correlation_DD_list_ID
Cross_correlation_DD_software,Software_ID
Cross_correlation_DD_software,Software_label
Cross_correlation_DD_software,Method_ID
Cross_correlation_DD_software,Method_label
Cross_correlation_DD_software,Sf_ID
Cross_correlation_DD_software,Entry_ID
Cross_correlation_DD_software,Cross_correlation_DD_list_ID
Cross_correlation_DD,ID
Cross_correlation_DD,Dipole_1_assembly_atom_ID_1
Cross_correlation_DD,Dipole_1_entity_assembly_ID_1
Cross_correlation_DD,Dipole_1_entity_ID_1
Cross_correlation_DD,Dipole_1_comp_index_ID_1
Cross_correlation_DD,Dipole_1_seq_ID_1
Cross_correlation_DD,Dipole_1_comp_ID_1
Cross_correlation_DD,Dipole_1_atom_ID_1
Cross_correlation_DD,Dipole_1_atom_type_1
Cross_correlation_DD,Dipole_1_atom_isotope_number_1
Cross_correlation_DD,Dipole_1_assembly_atom_ID_2
Cross_correlation_DD,Dipole_1_entity_assembly_ID_2
Cross_correlation_DD,Dipole_1_entity_ID_2
Cross_correlation_DD,Dipole_1_comp_index_ID_2
Cross_correlation_DD,Dipole_1_seq_ID_2
Cross_correlation_DD,Dipole_1_comp_ID_2
Cross_correlation_DD,Dipole_1_atom_ID_2
Cross_correlation_DD,Dipole_1_atom_type_2
Cross_correlation_DD,Dipole_1_atom_isotope_number_2
Cross_correlation_DD,Dipole_2_assembly_atom_ID_1
Cross_correlation_DD,Dipole_2_entity_assembly_ID_1
Cross_correlation_DD,Dipole_2_entity_ID_1
Cross_correlation_DD,Dipole_2_comp_index_ID_1
Cross_correlation_DD,Dipole_2_seq_ID_1
Cross_correlation_DD,Dipole_2_comp_ID_1
Cross_correlation_DD,Dipole_2_atom_ID_1
Cross_correlation_DD,Dipole_2_atom_type_1
Cross_correlation_DD,Dipole_2_atom_isotope_number_1
Cross_correlation_DD,Dipole_2_assembly_atom_ID_2
Cross_correlation_DD,Dipole_2_entity_assembly_ID_2
Cross_correlation_DD,Dipole_2_entity_ID_2
Cross_correlation_DD,Dipole_2_chem_comp_index_ID_2
Cross_correlation_DD,Dipole_2_seq_ID_2
Cross_correlation_DD,Dipole_2_comp_ID_2
Cross_correlation_DD,Dipole_2_atom_ID_2
Cross_correlation_DD,Dipole_2_atom_type_2
Cross_correlation_DD,Dipole_2_atom_isotope_number_2
Cross_correlation_DD,Val
Cross_correlation_DD,Val_err
Cross_correlation_DD,Dipole_1_Resonance_ID_1
Cross_correlation_DD,Dipole_1_Resonance_ID_2
Cross_correlation_DD,Dipole_2_Resonance_ID_1
Cross_correlation_DD,Dipole_2_Resonance_ID_2
Cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_1
Cross_correlation_DD,Dipole_1_auth_seq_ID_1
Cross_correlation_DD,Dipole_1_auth_comp_ID_1
Cross_correlation_DD,Dipole_1_auth_atom_ID_1
Cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_2
Cross_correlation_DD,Dipole_1_auth_seq_ID_2
Cross_correlation_DD,Dipole_1_auth_comp_ID_2
Cross_correlation_DD,Dipole_1_auth_atom_ID_2
Cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_1
Cross_correlation_DD,Dipole_2_auth_seq_ID_1
Cross_correlation_DD,Dipole_2_auth_comp_ID_1
Cross_correlation_DD,Dipole_2_auth_atom_ID_1
Cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_2
Cross_correlation_DD,Dipole_2_auth_seq_ID_2
Cross_correlation_DD,Dipole_2_auth_comp_ID_2
Cross_correlation_DD,Dipole_2_auth_atom_ID_2
Cross_correlation_DD,Sf_ID
Cross_correlation_DD,Entry_ID
Cross_correlation_DD,Cross_correlation_DD_list_ID
Theoretical_cross_correlation_DD_list,Sf_category
Theoretical_cross_correlation_DD_list,Sf_framecode
Theoretical_cross_correlation_DD_list,Entry_ID
Theoretical_cross_correlation_DD_list,Sf_ID
Theoretical_cross_correlation_DD_list,ID
Theoretical_cross_correlation_DD_list,Data_file_name
Theoretical_cross_correlation_DD_list,Sample_condition_list_ID
Theoretical_cross_correlation_DD_list,Sample_condition_list_label
Theoretical_cross_correlation_DD_list,Spectrometer_frequency_1H
Theoretical_cross_correlation_DD_list,Val_units
Theoretical_cross_correlation_DD_list,Details
Theoretical_cross_correlation_DD_list,Text_data_format
Theoretical_cross_correlation_DD_list,Text_data
Theoretical_cross_correlation_DD_experiment,Experiment_ID
Theoretical_cross_correlation_DD_experiment,Experiment_name
Theoretical_cross_correlation_DD_experiment,Sample_ID
Theoretical_cross_correlation_DD_experiment,Sample_label
Theoretical_cross_correlation_DD_experiment,Sample_state
Theoretical_cross_correlation_DD_experiment,Sf_ID
Theoretical_cross_correlation_DD_experiment,Entry_ID
Theoretical_cross_correlation_DD_experiment,Theoretical_cross_correlation_DD_list_ID
Theoretical_cross_correlation_DD_software,Software_ID
Theoretical_cross_correlation_DD_software,Software_label
Theoretical_cross_correlation_DD_software,Method_ID
Theoretical_cross_correlation_DD_software,Method_label
Theoretical_cross_correlation_DD_software,Sf_ID
Theoretical_cross_correlation_DD_software,Entry_ID
Theoretical_cross_correlation_DD_software,Theoretical_cross_correlation_DD_list_ID
Theoretical_cross_correlation_DD,ID
Theoretical_cross_correlation_DD,Dipole_1_assembly_atom_ID_1
Theoretical_cross_correlation_DD,Dipole_1_entity_assembly_ID_1
Theoretical_cross_correlation_DD,Dipole_1_entity_ID_1
Theoretical_cross_correlation_DD,Dipole_1_comp_index_ID_1
Theoretical_cross_correlation_DD,Dipole_1_seq_ID_1
Theoretical_cross_correlation_DD,Dipole_1_comp_ID_1
Theoretical_cross_correlation_DD,Dipole_1_atom_ID_1
Theoretical_cross_correlation_DD,Dipole_1_atom_type_1
Theoretical_cross_correlation_DD,Dipole_1_atom_isotope_number_1
Theoretical_cross_correlation_DD,Dipole_1_assembly_atom_ID_2
Theoretical_cross_correlation_DD,Dipole_1_entity_assembly_ID_2
Theoretical_cross_correlation_DD,Dipole_1_entity_ID_2
Theoretical_cross_correlation_DD,Dipole_1_comp_index_ID_2
Theoretical_cross_correlation_DD,Dipole_1_seq_ID_2
Theoretical_cross_correlation_DD,Dipole_1_comp_ID_2
Theoretical_cross_correlation_DD,Dipole_1_atom_ID_2
Theoretical_cross_correlation_DD,Dipole_1_atom_type_2
Theoretical_cross_correlation_DD,Dipole_1_atom_isotope_number_2
Theoretical_cross_correlation_DD,Dipole_2_assembly_atom_ID_1
Theoretical_cross_correlation_DD,Dipole_2_entity_assembly_ID_1
Theoretical_cross_correlation_DD,Dipole_2_entity_ID_1
Theoretical_cross_correlation_DD,Dipole_2_comp_index_ID_1
Theoretical_cross_correlation_DD,Dipole_2_seq_ID_1
Theoretical_cross_correlation_DD,Dipole_2_comp_ID_1
Theoretical_cross_correlation_DD,Dipole_2_atom_ID_1
Theoretical_cross_correlation_DD,Dipole_2_atom_type_1
Theoretical_cross_correlation_DD,Dipole_2_atom_isotope_number_1
Theoretical_cross_correlation_DD,Dipole_2_assembly_atom_ID_2
Theoretical_cross_correlation_DD,Dipole_2_entity_assembly_ID_2
Theoretical_cross_correlation_DD,Dipole_2_entity_ID_2
Theoretical_cross_correlation_DD,Dipole_2_chem_comp_index_ID_2
Theoretical_cross_correlation_DD,Dipole_2_seq_ID_2
Theoretical_cross_correlation_DD,Dipole_2_comp_ID_2
Theoretical_cross_correlation_DD,Dipole_2_atom_ID_2
Theoretical_cross_correlation_DD,Dipole_2_atom_type_2
Theoretical_cross_correlation_DD,Dipole_2_atom_isotope_number_2
Theoretical_cross_correlation_DD,Val
Theoretical_cross_correlation_DD,Val_err
Theoretical_cross_correlation_DD,Dipole_1_Resonance_ID_1
Theoretical_cross_correlation_DD,Dipole_1_Resonance_ID_2
Theoretical_cross_correlation_DD,Dipole_2_Resonance_ID_1
Theoretical_cross_correlation_DD,Dipole_2_Resonance_ID_2
Theoretical_cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_1
Theoretical_cross_correlation_DD,Dipole_1_auth_seq_ID_1
Theoretical_cross_correlation_DD,Dipole_1_auth_comp_ID_1
Theoretical_cross_correlation_DD,Dipole_1_auth_atom_ID_1
Theoretical_cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_2
Theoretical_cross_correlation_DD,Dipole_1_auth_seq_ID_2
Theoretical_cross_correlation_DD,Dipole_1_auth_comp_ID_2
Theoretical_cross_correlation_DD,Dipole_1_auth_atom_ID_2
Theoretical_cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_1
Theoretical_cross_correlation_DD,Dipole_2_auth_seq_ID_1
Theoretical_cross_correlation_DD,Dipole_2_auth_comp_ID_1
Theoretical_cross_correlation_DD,Dipole_2_auth_atom_ID_1
Theoretical_cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_2
Theoretical_cross_correlation_DD,Dipole_2_auth_seq_ID_2
Theoretical_cross_correlation_DD,Dipole_2_auth_comp_ID_2
Theoretical_cross_correlation_DD,Dipole_2_auth_atom_ID_2
Theoretical_cross_correlation_DD,Sf_ID
Theoretical_cross_correlation_DD,Entry_ID
Theoretical_cross_correlation_DD,Theoretical_cross_correlation_DD_list_ID
Cross_correlation_D_CSA_list,Sf_category
Cross_correlation_D_CSA_list,Sf_framecode
Cross_correlation_D_CSA_list,Entry_ID
Cross_correlation_D_CSA_list,Sf_ID
Cross_correlation_D_CSA_list,ID
Cross_correlation_D_CSA_list,Data_file_name
Cross_correlation_D_CSA_list,Sample_condition_list_ID
Cross_correlation_D_CSA_list,Sample_condition_list_label
Cross_correlation_D_CSA_list,Spectrometer_frequency_1H
Cross_correlation_D_CSA_list,Val_units
Cross_correlation_D_CSA_list,Details
Cross_correlation_D_CSA_list,Text_data_format
Cross_correlation_D_CSA_list,Text_data
Cross_correlation_D_CSA_experiment,Experiment_ID
Cross_correlation_D_CSA_experiment,Experiment_name
Cross_correlation_D_CSA_experiment,Sample_ID
Cross_correlation_D_CSA_experiment,Sample_label
Cross_correlation_D_CSA_experiment,Sample_state
Cross_correlation_D_CSA_experiment,Sf_ID
Cross_correlation_D_CSA_experiment,Entry_ID
Cross_correlation_D_CSA_experiment,Cross_correlation_D_CSA_list_ID
Cross_correlation_D_CSA_software,Software_ID
Cross_correlation_D_CSA_software,Software_label
Cross_correlation_D_CSA_software,Method_ID
Cross_correlation_D_CSA_software,Method_label
Cross_correlation_D_CSA_software,Sf_ID
Cross_correlation_D_CSA_software,Entry_ID
Cross_correlation_D_CSA_software,Cross_correlation_D_CSA_list_ID
Cross_correlation_D_CSA,ID
Cross_correlation_D_CSA,Dipole_assembly_atom_ID_1
Cross_correlation_D_CSA,Dipole_entity_assembly_ID_1
Cross_correlation_D_CSA,Dipole_entity_ID_1
Cross_correlation_D_CSA,Dipole_comp_index_ID_1
Cross_correlation_D_CSA,Dipole_seq_ID_1
Cross_correlation_D_CSA,Dipole_comp_ID_1
Cross_correlation_D_CSA,Dipole_atom_ID_1
Cross_correlation_D_CSA,Dipole_atom_type_1
Cross_correlation_D_CSA,Dipole_atom_isotope_number_1
Cross_correlation_D_CSA,Dipole_assembly_atom_ID_2
Cross_correlation_D_CSA,Dipole_entity_assembly_ID_2
Cross_correlation_D_CSA,Dipole_entity_ID_2
Cross_correlation_D_CSA,Dipole_comp_index_ID_2
Cross_correlation_D_CSA,Dipole_seq_ID_2
Cross_correlation_D_CSA,Dipole_comp_ID_2
Cross_correlation_D_CSA,Dipole_atom_ID_2
Cross_correlation_D_CSA,Dipole_atom_type_2
Cross_correlation_D_CSA,Dipole_atom_isotope_number_2
Cross_correlation_D_CSA,CSA_assembly_atom_ID_1
Cross_correlation_D_CSA,CSA_entity_assembly_ID_1
Cross_correlation_D_CSA,CSA_entity_ID_1
Cross_correlation_D_CSA,CSA_comp_index_ID_1
Cross_correlation_D_CSA,CSA_seq_ID_1
Cross_correlation_D_CSA,CSA_comp_ID_1
Cross_correlation_D_CSA,CSA_atom_ID_1
Cross_correlation_D_CSA,CSA_atom_type_1
Cross_correlation_D_CSA,CSA_atom_isotope_number_1
Cross_correlation_D_CSA,CSA_assembly_atom_ID_2
Cross_correlation_D_CSA,CSA_entity_assembly_ID_2
Cross_correlation_D_CSA,CSA_entity_ID_2
Cross_correlation_D_CSA,CSA_comp_index_ID_2
Cross_correlation_D_CSA,CSA_seq_ID_2
Cross_correlation_D_CSA,CSA_comp_ID_2
Cross_correlation_D_CSA,CSA_atom_ID_2
Cross_correlation_D_CSA,CSA_atom_type_2
Cross_correlation_D_CSA,CSA_atom_isotope_number_2
Cross_correlation_D_CSA,Val
Cross_correlation_D_CSA,Val_err
Cross_correlation_D_CSA,Dipole_resonance_ID_1
Cross_correlation_D_CSA,Dipole_resonance_ID_2
Cross_correlation_D_CSA,CSA_resonance_ID_1
Cross_correlation_D_CSA,CSA_resonance_ID_2
Cross_correlation_D_CSA,Dipole_auth_entity_assembly_ID_1
Cross_correlation_D_CSA,Dipole_auth_seq_ID_1
Cross_correlation_D_CSA,Dipole_auth_comp_ID_1
Cross_correlation_D_CSA,Dipole_auth_atom_ID_1
Cross_correlation_D_CSA,Dipole_auth_entity_assembly_ID_2
Cross_correlation_D_CSA,Dipole_auth_seq_ID_2
Cross_correlation_D_CSA,Dipole_auth_comp_ID_2
Cross_correlation_D_CSA,Dipole_auth_atom_ID_2
Cross_correlation_D_CSA,CSA_auth_entity_assembly_ID_1
Cross_correlation_D_CSA,CSA_auth_seq_ID_1
Cross_correlation_D_CSA,CSA_auth_comp_ID_1
Cross_correlation_D_CSA,CSA_auth_atom_ID_1
Cross_correlation_D_CSA,CSA_auth_entity_assembly_ID_2
Cross_correlation_D_CSA,CSA_auth_seq_ID_2
Cross_correlation_D_CSA,CSA_auth_comp_ID_2
Cross_correlation_D_CSA,CSA_auth_atom_ID_2
Cross_correlation_D_CSA,Sf_ID
Cross_correlation_D_CSA,Entry_ID
Cross_correlation_D_CSA,Cross_correlation_D_CSA_list_ID
Order_parameter_list,Sf_category
Order_parameter_list,Sf_framecode
Order_parameter_list,Entry_ID
Order_parameter_list,Sf_ID
Order_parameter_list,ID
Order_parameter_list,Data_file_name
Order_parameter_list,Sample_condition_list_ID
Order_parameter_list,Sample_condition_list_label
Order_parameter_list,Tau_e_val_units
Order_parameter_list,Tau_f_val_units
Order_parameter_list,Tau_s_val_units
Order_parameter_list,Rex_field_strength
Order_parameter_list,Rex_val_units
Order_parameter_list,Details
Order_parameter_list,Text_data_format
Order_parameter_list,Text_data
Order_parameter_experiment,Experiment_ID
